cluster,n_molecules,MolWt,LogP,TPSA,Rings
2012,693,357.849800865801,3.2239964213564223,91.12828282828282,3.1875901875901875
1065,692,357.7968179190752,1.6503213583815037,109.48750000000001,1.8078034682080926
559,692,295.14315895953763,3.8454588439306376,45.61408959537572,2.6257225433526012
1114,692,533.2410491329483,1.797819306358382,149.02190751445087,3.8395953757225434
1991,691,371.3690998552823,5.895290752532564,41.21266280752532,3.5412445730824893
892,691,359.824445730825,4.021095832127354,53.59222865412446,3.736613603473227
345,691,349.8091722141824,4.286910419681624,51.975832127351666,1.8075253256150507
173,690,379.3382202898552,4.372128753623191,61.32820289855072,3.7579710144927536
923,690,329.92754202898556,2.7811424057971026,63.22284057971014,2.5782608695652174
3311,689,373.8208751814224,4.597983744557332,55.05805515239477,3.732946298984035
1075,689,320.54070682148046,3.430945950653122,51.824600870827275,3.2801161103047893
385,688,381.4110683139536,4.962077281976748,41.026831395348836,2.9186046511627906
1808,687,380.20229112081523,3.391093304221254,68.90890829694322,3.963609898107715
1493,687,277.90645705967984,3.5860763901018937,49.4617903930131,2.5211062590975253
880,686,358.84484548104956,5.323953892128283,20.18463556851312,2.728862973760933
153,686,1003.0109139941698,-1.1676531486880417,328.0208163265307,7.836734693877551
1406,684,746.6839444444446,6.829900219298249,173.36660818713446,6.807017543859649
1031,684,404.6547076023393,6.056977017543862,66.25824561403509,3.1374269005847952
2166,684,523.7522192982458,1.2508966081871358,154.8036842105263,2.4751461988304095
1197,683,448.6508638360178,5.720094026354325,64.68756954612006,4.0922401171303076
1376,683,422.7271420204979,5.096291771595904,59.38603221083456,3.005856515373353
2533,680,378.4805338235295,3.7301700735294134,85.93882352941178,4.33235294117647
989,680,680.7605411764707,3.0616903823529436,162.70748529411765,7.589705882352941
502,679,379.6654182621503,3.451929985272462,60.29938144329897,2.5714285714285716
1879,677,386.35731019202376,3.3445156573116708,55.182924667651406,3.5553914327917284
527,677,310.24034268833094,3.1190538552437244,68.07807976366323,2.119645494830133
1948,676,242.69471005917163,2.8589514349112446,41.164940828402365,1.3239644970414202
1245,671,335.1549836065575,3.024158569299554,71.69099850968703,3.737704918032787
425,670,327.49440000000004,5.217207880597019,23.46871641791045,2.5313432835820895
2094,670,308.3545343283583,1.2890696417910457,110.80999999999997,0.4343283582089552
346,670,311.7136626865672,3.415595537313435,59.32089552238806,2.0074626865671643
1020,670,291.8651149253732,2.636216164179106,56.58229850746269,3.0104477611940297
2408,670,426.1621686567166,2.471255343283583,100.76734328358208,4.682089552238806
1151,670,540.1872850746272,4.5665579104477665,115.57662686567164,3.1701492537313434
1979,669,265.2866576980568,3.6729393124065792,28.172660687593424,2.8490284005979074
1363,669,356.28017189835583,3.8511065470852053,40.30530642750374,5.0508221225710015
2044,666,422.16142342342346,-0.1563648948948938,159.32222222222222,3.993993993993994
642,665,383.5390616541354,5.787200781954891,41.57117293233083,3.696240601503759
1999,665,253.93129624060157,2.8912440300751894,40.748601503759396,1.9157894736842105
1513,664,376.17864457831337,3.3881512349397607,67.91274096385541,3.9292168674698793
1155,664,373.0553975903615,5.826174623493979,28.160225903614457,4.091867469879518
340,664,363.4299472891567,4.22867198795181,53.29542168674699,3.4653614457831323
949,663,256.2147586726999,2.50436262443439,48.98815987933635,1.636500754147813
66,663,420.8746274509806,-0.07193710407239767,150.46265460030168,2.834087481146305
2049,663,276.2173137254902,3.2932509200603333,33.04286576168929,2.6108597285067874
1322,661,214.55595612708018,2.7942420121028757,40.48732223903177,1.7897125567322238
1853,660,373.09717727272744,3.6050013939393963,72.78518181818183,4.053030303030303
551,659,408.7284203338393,3.3532035356600938,81.57867981790592,2.8543247344461307
3228,658,591.1001960486324,4.557581975683893,130.81996960486325,4.759878419452887
705,657,319.91460730593616,2.8156558143074597,63.64593607305937,3.2815829528158296
2005,656,397.1728567073172,4.086429710365857,73.92525914634146,3.176829268292683
2225,655,344.06639236641223,4.4317454045801545,42.081374045801525,3.4366412213740456
525,655,291.4596717557252,3.1027499541984747,50.11476335877863,2.520610687022901
379,655,310.1530213740458,3.304620259541986,69.17960305343512,2.499236641221374
1111,655,342.1945419847329,4.32152070229008,54.11403053435115,3.4122137404580153
508,655,316.86813129770997,3.6365725038167955,57.43068702290077,2.380152671755725
940,654,360.050380733945,3.48344648318043,53.60313455657492,4.033639143730887
2221,654,483.6803272171256,3.255651100917433,79.59296636085628,7.386850152905199
740,654,293.30820030581043,2.6093110550458727,57.442874617737004,2.1422018348623855
486,653,295.2063736600307,2.957574104134764,62.68652373660031,2.0872894333843797
632,653,338.1685528330781,4.269670474732009,30.47407350689127,1.7335375191424196
1454,653,481.40135987748874,2.867538958652375,118.03382848392039,6.264931087289433
1607,652,669.1129509202456,4.791858466257675,135.31171779141104,5.406441717791411
872,651,314.53388325652844,3.230010614439326,52.77755760368664,3.228878648233487
597,650,343.2527307692308,4.551164646153849,32.93227692307692,2.7153846153846155
1552,650,387.30875692307706,2.8548775384615404,72.09356923076923,3.5815384615384613
913,650,249.57217692307694,2.581489138461539,65.78920000000001,2.9
1323,649,392.2319244992297,3.1021432973805867,80.45214175654856,3.842835130970724
951,649,390.990808936826,4.16947802773498,58.496486902927586,4.332819722650231
1095,649,261.67879044684133,3.167261771956858,45.39405238828967,3.026194144838213
695,649,348.34515408320505,5.100353898305087,37.710246533127886,4.0416024653312785
1447,647,340.8530015455951,4.36225109737249,45.28207109737249,2.7418856259659967
499,647,296.8918037094282,3.582834884080373,46.943956723338495,3.7959814528593507
774,645,342.83275503875973,3.647318635658917,55.57500775193799,3.517829457364341
807,645,355.7856713178295,3.4741385116279093,60.4331472868217,2.511627906976744
1846,645,264.8594635658915,3.3694418139534896,25.268372093023256,2.5023255813953487
650,644,391.6523276397517,3.51493439440994,65.73125776397515,4.267080745341615
550,644,290.7549937888199,5.223646055900623,23.5014751552795,3.4037267080745344
594,644,316.0044937888199,4.50923284161491,35.59301242236025,1.9285714285714286
1570,643,371.05061897356154,2.781973561430795,76.58665629860032,4.105754276827372
421,642,576.9275451713398,0.4472459813084143,185.56728971962616,4.901869158878505
518,641,411.8417098283933,3.445792340093606,94.16817472698908,3.7597503900156006
1357,641,284.30029797191895,4.69851797191888,31.337737909516377,1.7129485179407176
3136,641,538.4891450858038,2.0350666146645873,129.36238689547582,5.929797191887675
730,640,468.10573281250015,5.456488281250005,68.95959375,4.1453125
1015,640,317.86678750000004,3.220890234375002,52.26828125000001,3.80625
1652,639,249.38089045383416,1.0018805633802823,57.60899843505477,1.7120500782472614
799,639,350.32570266040693,3.1706602816901426,69.98946791862285,2.4460093896713615
547,639,416.4516384976527,4.231811471048516,104.58214397496086,4.154929577464789
803,639,410.80643818466365,4.857623974960879,59.53356807511739,4.137715179968701
334,639,390.9650109546167,4.212822206572773,78.76896713615024,1.7089201877934272
3162,638,519.9268119122258,3.473462288401257,130.08978056426332,2.3213166144200628
702,636,382.8629827044026,5.08006738993711,28.965408805031448,2.408805031446541
1630,636,347.7367342767297,3.8737823270440277,37.81970125786164,3.2625786163522013
1038,636,289.97517295597487,4.128701305031449,21.70238993710692,2.7342767295597485
2700,635,391.28274488188987,4.325637196850397,71.71414173228347,2.1858267716535433
1507,634,302.1969794952682,-0.06229618296529949,101.37607255520504,2.4826498422712935
2908,632,322.6246867088608,3.5059675316455716,50.065965189873424,3.2278481012658227
744,632,318.73436234177217,4.086151756329114,51.697784810126585,0.3670886075949367
1681,632,226.86349050632916,3.038199588607596,39.54973101265823,1.8006329113924051
2351,631,341.4045768621237,1.0684502060221874,86.17724247226624,2.4881141045958794
3327,631,300.99015689381935,2.8036916481774976,67.43042789223456,2.654516640253566
1305,631,607.9150174326468,2.708368716323298,166.5931854199683,4.494453248811411
1737,631,353.61920126782894,2.454283407290017,73.76242472266244,3.670364500792393
1744,631,323.179408874802,4.5426332488114145,49.000649762282094,1.7591125198098256
884,630,364.9505650793652,3.893179412698415,48.85055555555556,3.9873015873015873
1698,630,256.2947555555555,1.3534756984126983,50.046126984126985,2.9126984126984126
596,629,194.8209030206677,2.300029173290939,36.39877583465819,0.21939586645468998
1202,629,470.08259936407006,4.737689634340226,85.01728139904611,4.069952305246423
554,629,376.2700492845788,4.544116438791736,63.14508744038156,2.604133545310016
792,628,388.50721337579625,3.6652064331210212,79.2378821656051,2.8646496815286624
3153,628,230.98037579617835,2.873794538216562,37.0566719745223,1.552547770700637
1778,628,296.0584028662421,4.53231899681529,27.732818471337577,3.8487261146496814
1816,628,376.87189968152876,4.040102898089175,65.92168789808917,3.6703821656050954
1208,627,481.5956459330147,3.4699026794258394,106.93078149920257,3.9569377990430623
1320,626,325.69601437699686,5.01750514376997,34.883290734824286,3.527156549520767
278,626,344.35393929712467,4.1332460702875435,45.347955271565496,3.049520766773163
1110,626,272.5151054313099,3.836040575079873,40.43151757188498,2.512779552715655
765,626,370.5006661341854,2.657146070287541,86.72246006389777,2.488817891373802
1480,625,292.6208912,3.9317072480000017,39.857392,2.1536
1459,625,470.8220320000002,3.418232608000003,105.695328,3.9056
2014,625,267.850256,3.6545453600000015,35.597680000000004,2.4288
944,625,358.7518240000001,4.471214336000004,42.207536,2.6336
2372,625,291.58673600000003,3.0267186880000017,77.29971199999999,1.744
1121,624,248.4283701923077,2.632140064102565,43.725625,2.4551282051282053
59,624,564.9485961538464,-0.18639051282051255,234.17524038461534,4.407051282051282
1063,624,308.074405448718,3.4214503846153868,48.95854166666667,3.157051282051282
2055,622,307.94364790996786,3.3525063022508066,33.820643086816716,3.0514469453376205
778,622,345.278189710611,4.716200627009649,51.8235691318328,3.463022508038585
1196,621,239.09493397745567,1.725884476650564,48.03315619967795,0.21578099838969403
651,621,394.2587037037038,4.305103059581324,65.65193236714977,2.8711755233494363
1834,621,980.3068921095005,10.876140257648947,150.79579710144927,11.347826086956522
1267,621,333.11174879227065,2.4192764090177143,77.27697262479872,3.257648953301127
1252,620,320.42002580645163,2.870178903225808,58.18053225806453,3.011290322580645
1313,620,397.5050693548389,2.6948430322580657,74.88283870967742,5.048387096774194
664,619,391.0835945072699,3.7192053311793236,57.841647819063,2.865912762520194
914,619,211.53422294022616,-2.384180177705977,118.07799676898223,0.2520193861066236
781,619,512.5351260096933,3.4758589983844934,113.40652665589661,3.7059773828756057
2803,618,166.5474935275081,1.7933383495145636,29.07265372168285,1.5436893203883495
1396,618,317.0766391585761,3.346022831715212,57.99508090614888,2.6553398058252426
1346,618,423.8147119741102,3.7184328964401314,83.70673139158576,3.8883495145631066
1724,617,596.2906871961105,5.886480226904382,123.78136142625608,4.423014586709886
1402,616,236.1566477272727,2.0889292857142863,69.21037337662337,2.220779220779221
1241,614,275.5337491856678,3.169781905537461,60.585749185667765,3.3371335504885993
1193,614,320.36603257328994,3.546931758957657,50.47374592833876,3.4381107491856677
622,614,288.69942182410426,1.5804702605863197,69.94293159609121,3.1596091205211727
1100,614,316.410197068404,5.074054560260591,24.94244299674267,0.5358306188925082
1198,613,398.84480097879293,3.890008613376838,69.62771615008158,3.965742251223491
1670,612,565.7630392156865,8.325472222222222,67.9137908496732,2.7320261437908497
968,612,380.3972140522877,3.396376584967322,46.84042483660131,3.746732026143791
772,612,278.523568627451,2.1616968300653605,56.827957516339865,2.145424836601307
2273,612,354.44076143790863,1.6158620098039225,73.29320261437908,2.854575163398693
1017,611,227.93417348608838,3.145063453355157,33.18399345335515,2.5531914893617023
793,611,303.4709705400983,2.811848330605567,74.65913256955811,0.3158756137479542
2405,610,598.776936065574,4.102176196721315,130.81219672131147,4.381967213114754
581,610,465.77288032786896,4.437835000000003,77.15570491803278,4.177049180327868
2461,610,841.5482081967211,6.275794590163942,176.46775409836064,5.768852459016394
752,609,356.6451592775042,4.345495550082105,59.487471264367805,2.4532019704433496
707,609,297.33679474548444,2.932710410509033,48.9204105090312,2.3497536945812807
1009,609,344.0592068965518,3.6648176847290665,66.86821018062398,2.786535303776683
1154,608,293.81622861842106,4.538711463815792,37.476677631578944,3.7072368421052633
637,608,335.83302796052635,3.8443954111842125,48.19294407894737,2.5164473684210527
2231,608,350.1222187500001,3.8729836184210553,46.668404605263156,3.200657894736842
1634,607,332.52513509060964,4.334833789126857,50.3513179571664,2.257001647446458
876,607,326.0429028006591,3.164921598023066,50.30265238879736,2.8583196046128503
1551,607,244.7010345963756,3.1924250906095573,33.4374629324547,2.884678747940692
1233,605,210.6763239669421,1.8148987768595046,46.22023140495868,0.36198347107438017
1352,605,256.3015371900826,2.8919525289256205,31.2680826446281,1.5867768595041323
2415,604,289.33733278145695,2.9793450496688756,41.14251655629139,2.506622516556291
1706,604,284.25275000000005,2.844740000000001,37.377317880794706,2.5347682119205297
465,604,413.2965198675498,4.539102069536427,77.01288079470199,3.634105960264901
1651,603,373.3783946932008,5.249188557213935,64.45578772802652,1.6451077943615258
3549,603,308.07635986733004,3.764989966832506,34.46597014925373,3.0961857379767825
864,602,327.07103488372104,3.9281370431893725,51.92325581395349,2.975083056478405
1490,602,385.8077043189369,3.5372441860465127,70.30441860465116,2.3372093023255816
426,601,517.2314575707155,1.615563227953413,153.75464226289517,2.2778702163061566
2197,601,388.6409900166391,3.93569038269551,64.32376039933445,3.692179700499168
3373,600,489.49989833333365,3.0486963333333352,110.35100000000001,5.781666666666666
1147,600,186.15352833333333,0.5236094333333334,61.99713333333333,0.10666666666666667
1408,599,293.0307729549249,4.05067524207012,20.19569282136895,1.2454090150250416
2170,598,428.09974749163894,1.7497163545150507,112.478127090301,3.9297658862876252
2342,598,345.17328595317736,3.899011321070236,41.97595317725753,3.1755852842809364
3556,598,213.97171571906352,2.8228558528428107,28.183578595317723,1.608695652173913
917,598,351.5654966555185,3.104790702341139,77.54583612040135,3.4849498327759196
3215,598,330.6096571906355,-0.21608474916387804,90.5064381270903,2.576923076923077
353,598,326.5285250836121,3.0766150668896337,62.23026755852843,2.4364548494983276
1540,597,454.74507705192644,2.9817615410385274,106.01778894472362,3.5644891122278057
757,596,385.6828959731545,4.344558674496647,73.17389261744967,1.7365771812080537
1897,596,263.14660906040274,3.3034082885906053,37.515083892617454,2.1828859060402683
715,596,331.76121476510076,4.030318708053693,72.538322147651,3.709731543624161
1013,596,417.557773489933,4.302334328859063,73.67030201342281,3.001677852348993
2302,595,267.21993781512606,4.015274806722691,27.275176470588235,2.892436974789916
1614,594,410.3440235690237,4.235487777777781,74.81422558922559,3.8653198653198655
3094,594,369.4024141414142,2.6254080808080826,87.48723905723905,4.548821548821548
2090,594,302.98814309764316,3.71315878787879,31.632828282828285,3.1885521885521886
1247,592,267.6616368243243,3.482549172297299,24.102466216216214,2.570945945945946
616,592,252.29304054054055,3.269080422297299,38.487584459459455,1.8530405405405406
1142,592,337.6307837837839,3.0193529222972986,77.5018412162162,2.1875
1720,591,446.2750524534691,6.083085685279195,53.69868020304569,5.431472081218274
1046,590,278.4113372881356,4.680562135593225,20.117508474576272,1.5593220338983051
1410,590,422.4987661016951,2.7189527796610182,103.2748305084746,2.074576271186441
1360,590,285.69183050847454,2.406546288135594,56.98138983050848,2.9084745762711863
1394,589,305.97143633276744,2.400552308998303,64.46251273344653,1.8149405772495755
1042,589,249.72546689303903,3.862226893039052,32.066926994906616,1.6706281833616299
1223,589,253.4271086587436,3.4255472325976237,27.543582342954156,1.6298811544991512
2856,589,251.54666893039052,2.9780613921901544,45.60616298811546,2.00679117147708
1317,589,302.2453005093379,3.8352601358234315,38.19881154499152,3.1629881154499153
979,589,290.15219694397285,3.138012886247879,42.90614601018676,1.3123938879456707
2709,588,278.049306122449,2.7780601360544237,50.63423469387755,3.139455782312925
396,587,395.3704735945486,5.257624582623514,49.30109028960818,2.787052810902896
797,586,319.00822013651884,4.839709334470992,29.94491467576792,3.6706484641638224
1583,586,282.5907610921503,-1.7853061774744015,118.27515358361775,1.568259385665529
1066,585,435.3320051282053,3.339888854700857,93.96246153846154,4.44957264957265
771,585,357.90291452991465,3.166013025641027,74.5740170940171,3.2547008547008547
542,585,464.39222051282076,3.6371612307692334,131.18157264957264,1.8017094017094017
1832,584,258.06905308219183,2.8865514726027417,41.81148972602739,1.7636986301369864
588,583,332.1554802744426,4.11094720411664,35.02006861063465,1.9588336192109777
3460,583,249.51445969125214,2.960392006861065,39.223739279588344,2.550600343053173
1237,583,400.1188679245285,3.172141955403089,86.80202401372213,3.857632933104631
1256,582,317.06831099656364,4.080044295532648,57.16029209621993,3.0051546391752577
1342,582,213.90026460481099,1.759329518900344,46.91589347079038,1.4845360824742269
2360,581,316.72216179001725,2.5452877280550785,60.157676419965576,2.3993115318416525
756,580,406.3762827586208,4.544317155172417,66.03770689655173,2.9017241379310343
595,580,409.56132068965536,3.7868813793103473,87.95791379310347,3.424137931034483
1293,580,378.0197431034483,5.738002724137934,17.393620689655172,1.8844827586206896
1618,580,378.5041982758622,2.9578822413793118,72.95641379310345,4.029310344827586
1080,579,434.21119689119183,4.482793834196896,89.28571675302246,2.756476683937824
282,579,370.025457685665,5.035828411053544,43.09533678756476,3.7478411053540586
2371,579,362.8129620034543,3.9665138514680507,70.75241796200346,2.996545768566494
1148,579,329.58535233160626,2.341942590673576,89.32143350604491,2.756476683937824
804,579,410.0749654576858,5.1648822452504355,50.99758203799655,3.8221070811744386
879,579,385.5600759930917,3.744938929188258,65.48977547495683,2.7063903281519863
936,578,364.59486332179944,4.185735865051906,64.14070934256056,3.124567474048443
1672,578,356.56821799307966,2.230230380622838,89.67228373702423,3.889273356401384
1260,578,378.7632733564015,4.195509273356405,54.26624567474049,5.192041522491349
2982,578,340.3635432525952,1.8577944117647067,61.343477508650516,3.6003460207612457
485,577,331.87308838821497,5.806136967071062,23.176863084922008,1.9324090121317157
1282,577,291.95718370883884,2.3045378856152525,65.23861351819757,1.459272097053726
748,576,318.14728125000005,2.7218600347222237,60.083055555555546,2.654513888888889
1938,574,261.8685853658537,2.563114076655053,64.20824041811846,2.6846689895470384
770,574,202.89718641114982,2.911985662020907,33.15264808362369,0.06794425087108014
676,574,344.6472038327527,2.780630592334496,70.40588850174217,1.4581881533101044
1374,571,351.48503327495627,4.995660770577936,20.537915936952718,2.9229422066549913
962,571,298.43780210157627,2.627718861646236,50.32330998248687,3.3485113835376534
1212,571,421.38974255691795,2.8262278458844143,73.02124343257444,4.073555166374781
640,571,379.26425744308244,4.366582872154118,55.895901926444836,2.9106830122591942
631,570,320.1442333333334,3.379394964912283,51.130105263157894,1.6280701754385964
820,570,294.20879824561405,4.40373566666667,33.81171929824561,3.5526315789473686
670,570,412.89902631578957,4.408411175438601,57.50457894736842,3.1228070175438596
1989,569,351.89513181019345,1.8808712478031644,84.57096660808436,4.124780316344464
1204,569,394.35959226713544,3.621020210896311,72.40128295254831,3.4024604569420034
591,569,325.9928980667839,3.44590286467487,66.80224956063269,2.9015817223198592
2807,569,1300.4914463971875,-0.2936171001757441,426.4065377855887,1.7539543057996485
1880,569,362.98193848857653,0.6354026362038666,95.12875219683654,2.9578207381370825
784,568,274.55222007042255,2.062570246478874,41.964190140845076,2.73943661971831
786,568,330.5638221830987,4.811309718309862,17.16073943661972,2.4172535211267605
713,568,371.1123996478874,3.9638561795774674,44.49318661971831,2.9700704225352115
1425,568,296.16208450704227,4.055112271126763,52.531637323943656,3.910211267605634
1165,567,317.5930740740741,4.0425123104056455,48.33978835978836,2.1746031746031744
890,566,267.1431236749117,3.7912129681978817,26.199876325088333,1.5547703180212014
1456,565,947.211761061947,0.530475539823012,286.2837168141593,2.4513274336283186
3564,564,204.89739893617022,3.300171329787235,17.679078014184398,1.675531914893617
1338,564,511.4311223404258,4.551112765957452,103.32008865248227,4.620567375886525
909,564,332.283804964539,3.1079636347517745,54.09413120567376,2.0319148936170213
1586,564,326.59025177304966,3.6290844326241154,47.1349645390071,2.828014184397163
2429,563,326.72782770870344,2.890103854351689,47.668916518650086,3.4600355239786857
2848,563,267.07086856127887,2.6358106394316176,52.08783303730018,2.5008880994671405
630,563,566.0169502664301,4.132608241563059,119.2459325044405,4.63765541740675
1637,563,297.08180106571945,4.463885044404976,24.6749378330373,3.2149200710479575
929,562,314.37102669039155,3.128138807829182,83.38532028469751,2.9306049822064058
738,562,281.44769750889685,3.3458767793594326,37.28338078291815,2.2704626334519573
1076,562,272.7032366548043,2.3542723487544492,52.64418149466193,3.1868327402135233
1393,561,420.90616221033895,2.725681960784315,72.45320855614973,4.424242424242424
3570,561,704.4710356506242,3.7013560784313775,184.95399286987524,2.942959001782531
921,561,376.1473208556151,3.6125856327985764,69.58044563279857,2.983957219251337
3293,560,498.80273571428603,3.0570255357142875,110.64017857142858,6.142857142857143
692,560,380.34542500000015,3.0324428750000028,82.86355357142857,2.5410714285714286
3303,560,381.55228392857157,2.557121000000001,82.42955357142857,3.3107142857142855
1122,559,381.0766118067979,3.7139649731663704,71.44264758497317,3.441860465116279
489,559,373.7182790697675,5.146052450805013,39.55171735241503,1.627906976744186
609,559,273.30379785330956,2.387760966010734,69.01989266547405,1.885509838998211
2100,557,322.18610053859976,2.8155998563734306,82.11958707360861,3.4254937163375225
516,557,307.32112926391386,5.346290017953324,27.798078994614006,3.509874326750449
413,557,406.3219084380612,3.602762764811493,81.93513464991025,3.657091561938959
2152,556,348.63125539568347,5.1223351079136705,17.56185251798561,1.8489208633093526
931,556,320.1500215827338,3.8391757374100735,41.540341726618706,3.356115107913669
810,556,306.5989892086331,3.1363443165467637,75.55014388489208,2.5593525179856114
1909,555,404.6179873873876,1.5020156036036039,113.02025225225228,3.127927927927928
268,554,315.3401028880867,3.719432743682313,49.976101083032496,2.767148014440433
743,554,236.43071119133575,3.5399002166065,18.340324909747295,1.6534296028880866
3534,554,279.251380866426,2.414356768953069,59.02427797833934,1.8862815884476534
1101,553,338.64134719710677,4.425905135623872,38.71529837251356,3.1446654611211575
2107,553,241.52683544303798,1.4548829294755885,55.16117540687161,1.1952983725135624
867,553,270.4327215189874,2.8593650090415927,50.266763110307416,2.511754068716094
1096,553,201.2481808318264,-0.029202260397829444,98.41097649186257,0.15913200723327306
2369,552,244.4067463768116,1.680342826086957,54.55884057971015,1.4293478260869565
1348,552,429.9231032608697,2.3649169927536238,99.47981884057971,5.818840579710145
1041,552,401.64745289855097,5.84365467391305,44.52411231884057,4.190217391304348
3086,551,665.4052177858442,5.123205154264973,117.04386569872958,8.297640653357531
1273,551,331.3837078039929,2.823460762250455,57.340399274047186,3.484573502722323
2375,551,247.53054264972778,3.0699139382940133,38.80920145190563,1.7876588021778583
1364,551,372.408047186933,3.201606969147007,65.11938294010889,3.7386569872958257
1329,551,302.6493139745916,3.4111190199637043,41.725208711433766,2.907441016333938
700,550,330.40972909090914,3.7300760363636387,54.2892909090909,3.1672727272727275
2876,550,335.21100909090916,2.9297964000000016,71.76887272727274,3.8454545454545452
1908,549,775.6420072859748,2.291078579234977,230.03597449908926,3.300546448087432
1929,549,368.96155555555566,3.036986775956286,81.44750455373406,3.3588342440801457
2024,549,303.6693387978142,4.348726921675777,16.051530054644807,1.8360655737704918
1647,548,376.26395802919717,3.7685164233576667,52.180875912408766,4.372262773722627
783,548,346.82394890510955,2.160791624087592,73.77671532846715,3.355839416058394
836,547,378.14821023766,3.8972706764168215,68.07539305301647,2.0749542961608776
1403,547,279.67868738574043,2.971616087751373,51.6809689213894,2.6288848263254114
1354,547,359.0756197440585,3.2317706946983566,61.24244972577697,3.926873857404022
1139,547,313.3112998171847,3.9388244424131655,35.919817184643506,4.085923217550274
2120,546,280.68492124542126,2.2149000000000005,47.74617216117216,1.510989010989011
600,546,303.73952014652025,4.113187014652016,42.92542124542124,2.913919413919414
1014,545,358.36644954128445,0.9438050642201846,102.15009174311926,2.834862385321101
1082,545,237.18870458715597,1.7533750642201844,42.188880733944956,1.5651376146788991
1157,545,224.078552293578,3.5060549541284423,31.136862385321102,1.4256880733944954
2521,544,212.96783088235293,2.1703592647058834,42.469650735294124,1.0698529411764706
1194,544,291.3451047794118,2.6604175367647076,55.68097426470589,1.5294117647058822
1987,544,190.12664522058824,0.8381067830882354,58.958492647058826,0.15073529411764705
922,543,281.1817974217312,4.144248563535913,34.870441988950276,2.5377532228360957
1669,543,321.30721915285454,4.061212762430942,42.613775322283615,3.0791896869244937
1872,542,429.4709963099632,4.625415442804431,59.99636531365314,5.5
1426,542,379.65913653136545,1.974491992619927,67.75129151291513,5.845018450184502
1602,541,307.1524972273568,3.658226099815159,40.94515711645102,3.099815157116451
2151,540,311.4617796296297,5.041477518518522,26.135185185185186,3.8314814814814815
1562,540,371.4439962962964,2.745689851851853,82.72592592592592,4.531481481481482
886,539,313.6192282003711,4.1070362337662365,48.684192949907235,1.7068645640074211
1039,539,334.7198849721707,3.417999740259742,61.10512059369203,3.476808905380334
853,539,229.35170315398886,3.0958402968460126,28.691224489795918,1.549165120593692
2129,539,284.1240055658627,3.674870463821895,34.462022263450834,1.790352504638219
834,539,313.4096493506493,3.8581009647495392,38.17296846011131,1.8256029684601114
874,538,398.41807249070644,4.092085278810412,67.7821375464684,3.7118959107806693
2774,537,283.43256052141527,3.501910614525142,32.769422718808194,2.851024208566108
981,536,409.46049626865687,3.68494063432836,84.75123134328359,4.272388059701493
852,536,440.3866529850748,1.23411406716418,118.29962686567166,4.501865671641791
1398,536,240.92828917910447,3.5900197014925395,25.277182835820895,2.4608208955223883
1060,535,368.23982429906556,3.579144448598133,72.0393831775701,3.803738317757009
2555,534,218.07388764044944,1.8943925842696634,39.31838951310862,1.6741573033707866
2607,534,686.1715430711614,5.34758653558053,151.9199625468165,2.196629213483146
411,534,290.50705430711616,4.004800955056182,48.174438202247195,0.1254681647940075
2244,534,403.20636704119863,3.857105037453186,75.59788389513109,3.9138576779026217
888,534,434.9307247191014,6.918608164794013,44.63168539325843,4.1610486891385765
2210,533,858.9679981238276,3.705087354596629,194.86577861163224,7.617260787992495
1921,533,319.0336228893059,4.08330326454034,29.093208255159475,2.979362101313321
1413,533,336.9454671669794,5.27784255159475,26.41829268292683,2.831144465290807
2194,533,418.94663414634164,3.579924765478427,75.56395872420262,3.1407129455909946
1069,532,391.114172932331,4.198623214285717,76.64007518796993,3.7293233082706765
1112,532,401.48125000000016,3.2167043609022574,88.00979323308272,2.9906015037593985
1059,532,267.51468984962406,3.499326165413536,48.12616541353384,1.255639097744361
1992,531,376.795404896422,4.454136836158196,72.30077212806027,1.6629001883239172
1663,531,165.2326365348399,1.1943881732580042,41.69630885122411,0.03766478342749529
869,530,421.8889584905661,3.2784987169811335,71.39562264150943,3.681132075471698
681,530,307.0361396226415,4.3167300377358515,32.32507547169811,1.4018867924528302
1804,529,288.2976767485822,3.7691153875236316,46.00434782608696,2.6408317580340266
1049,529,442.5624461247639,4.190911909262762,71.8961247637051,5.5803402646502835
703,529,303.9642003780719,2.6869215122873364,45.47438563327032,2.7183364839319473
1081,529,261.4057844990549,2.8274182608695666,52.5307561436673,1.4215500945179584
1516,529,244.05487523629492,0.8748037807183372,56.87001890359169,0.4725897920604915
2075,528,260.9928068181818,2.5308290151515167,48.35270833333334,1.8825757575757576
2554,528,347.00565530303044,0.5729712310606071,61.72954545454546,3.8579545454545454
1740,528,429.6610643939395,4.617930284090912,55.551818181818184,3.7481060606060606
1933,528,359.07007386363637,4.0512866287878815,56.166969696969694,2.1856060606060606
728,527,316.46913092979133,5.099390075901332,14.879335863377609,2.3396584440227706
2011,527,356.41370018975346,2.090503074003796,101.68965844402277,3.1669829222011385
1380,526,361.6431349809887,2.6278134220532325,81.037319391635,1.6920152091254752
1335,526,305.7615133079848,3.858297395437264,40.88239543726235,1.967680608365019
2057,526,407.88369961977196,6.3819383269962,33.87825095057035,4.585551330798479
2643,525,659.5032933333334,7.511050857142854,99.04817142857142,6.771428571428571
1687,525,184.38918857142855,2.3627118285714297,31.422457142857144,1.3428571428571427
1062,524,368.93746183206116,1.7630116793893134,93.02923664122139,4.17175572519084
